Asset Name,Work Order Address,Date/Time Created,Customer Name,Work Description,Completion Note,Part Description,Quantity,Part Name,WO#,Billing Account Name,Completion_Note_cleaned
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-08-29 09:37:51,27294 Starbucks Corporate,2106213093115:Close Door Error:Oven will not read that the door is closed,"Right MerryChef 

208V

Faults zero

Amps-17.2
Left Circuit-8.6
Right Circuit-8.6
Heaters-10.9

Checked EC, test unit, all test pass without faults.
Stirrer working properly
Air filter cleaned and positioned properly 

Left door switch needing to be adjusted due to hinge barely activating switch 
Readjusted door switch 
All test passed without any faults 
Nicole",nan,0,,ST27294015,Starbucks,right MerryChef 208VFaults zeroamps172left circuit86right circuit86heaters109checke EC test unit test pass without faultsstirrer work properlyAir filter clean position properly leave door switch need adjust due hinge barely activate switch Readjusted door switch test pass without fault Nicole
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-10-08 10:15:28,27294 Starbucks Corporate,2106213093115:Overheating:Oven is under heating. Air keeps escaping. Constantly having error code even after we turn off and on,"Oven needs blower motor speed control due to blowers not turning off

Mod:Zack
Brand:Right Merrychef 
Sn#2106213093115
Main power:208v
Heater Amps:10.5
Mag Amps:8,8

Notes:
Tech replaced blower motor controller, inspection found cap malfunctioning and transformer underpowering mag",Control PCB UNI SRB,1,P30Z5021,ST27294016,Starbucks,Oven need blower motor speed control due blower turn offmodzackbrandright Merrychef Sn power208vheater amps105mag Amps88NotesTech replace blower motor controller inspection find capacitor malfunction transformer underpowere mag
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-10-08 10:15:28,27294 Starbucks Corporate,2106213093115:Overheating:Oven is under heating. Air keeps escaping. Constantly having error code even after we turn off and on,"Oven needs blower motor speed control due to blowers not turning off

Mod:Zack
Brand:Right Merrychef 
Sn#2106213093115
Main power:208v
Heater Amps:10.5
Mag Amps:8,8

Notes:
Tech replaced blower motor controller, inspection found cap malfunctioning and transformer underpowering mag","Capacitor, 1.00uF, 2500V, 50/60HZ",1,30Z1331,ST27294016,Starbucks,Oven need blower motor speed control due blower turn offmodzackbrandright Merrychef Sn power208vheater amps105mag Amps88NotesTech replace blower motor controller inspection find capacitor malfunction transformer underpowere mag
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-10-08 10:15:28,27294 Starbucks Corporate,2106213093115:Overheating:Oven is under heating. Air keeps escaping. Constantly having error code even after we turn off and on,"Oven needs blower motor speed control due to blowers not turning off

Mod:Zack
Brand:Right Merrychef 
Sn#2106213093115
Main power:208v
Heater Amps:10.5
Mag Amps:8,8

Notes:
Tech replaced blower motor controller, inspection found cap malfunctioning and transformer underpowering mag","Transformer, 60Hz",1,P30Z1558,ST27294016,Starbucks,Oven need blower motor speed control due blower turn offmodzackbrandright Merrychef Sn power208vheater amps105mag Amps88NotesTech replace blower motor controller inspection find capacitor malfunction transformer underpowere mag
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-10-08 10:15:28,27294 Starbucks Corporate,2106213093115:Overheating:Oven is under heating. Air keeps escaping. Constantly having error code even after we turn off and on,"Oven needs blower motor speed control due to blowers not turning off

Mod:Zack
Brand:Right Merrychef 
Sn#2106213093115
Main power:208v
Heater Amps:10.5
Mag Amps:8,8

Notes:
Tech replaced blower motor controller, inspection found cap malfunctioning and transformer underpowering mag",E2S MTR SPEED CONTROLLER,1,P30Z5022,ST27294016,Starbucks,Oven need blower motor speed control due blower turn offmodzackbrandright Merrychef Sn power208vheater amps105mag Amps88NotesTech replace blower motor controller inspection find capacitor malfunction transformer underpowere mag
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-10-12 13:20:10,27294 Starbucks Corporate,2106213093115:101 Magnetron Failure:This is the second ticket we've made for this oven. We've been having issues with this oven for over a week. A technician came out yesterday to work on it but shortly after he left the oven malfunctioned. While here he said that he placed on order for a part that was faulty. The oven will not cook any breakfast sandwiches and will only cook one pastry and then show the error message. We need to escalate this because we are about to go into our weekend with only one workin,"208/
Cc 167199
Door and filter ok 
LM 7-3-4-8 2nd 3 3rd 8.5
RM 3.3 8.5 3rd 8.8
H 11
BF ok
RF 10-100

Damaged studs and tray causing arcing bad capacitor and mag 

Tested unit all test passed","Magnetron, Toshiba 2M303H Based",1,P30Z1415,ST27294017,Starbucks,208cc 167199Door filter LM 7348 2nd 3 3rd 85RM 33 85 3rd 88h 11bf okRF 10100damaged stud tray cause arc bad capacitor mag unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-10-12 13:20:10,27294 Starbucks Corporate,2106213093115:101 Magnetron Failure:This is the second ticket we've made for this oven. We've been having issues with this oven for over a week. A technician came out yesterday to work on it but shortly after he left the oven malfunctioned. While here he said that he placed on order for a part that was faulty. The oven will not cook any breakfast sandwiches and will only cook one pastry and then show the error message. We need to escalate this because we are about to go into our weekend with only one workin,"208/
Cc 167199
Door and filter ok 
LM 7-3-4-8 2nd 3 3rd 8.5
RM 3.3 8.5 3rd 8.8
H 11
BF ok
RF 10-100

Damaged studs and tray causing arcing bad capacitor and mag 

Tested unit all test passed","Capacitor, 1.00uF, 2500V, 50/60HZ",1,30Z1331,ST27294017,Starbucks,208cc 167199Door filter LM 7348 2nd 3 3rd 85RM 33 85 3rd 88h 11bf okRF 10100damaged stud tray cause arc bad capacitor mag unit test pass
nan,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-11-18 11:05:10,27294 Starbucks Corporate,2106213093115:Constant Key Press:Touch screen wont work,Phone Resolution,nan,0,,ST27294020,Starbucks,phone resolution
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-12-03 10:45:30,27294 Starbucks Corporate,"2106213093115:104 Mag/Cavity Overheat Trip:Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket.","208/
Cc
Door and filter ok 
LM 8.3
RM 8.5
H 11
BF ok
RF 10-100 ok

Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket. Damaged studs and tray causing arcing bad SRB board and touch screen

Tested unit all test passed",Control PCB UNI SRB,1,P30Z5021,ST27294021,Starbucks,208ccdoor filter LM 83rm 85H 11bf okRF 10100 okoven stop function give ambient overheat contact service operator try everything could fix prior make ticket damage stud tray cause arc bad SRB board touch screenteste unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-12-03 10:45:30,27294 Starbucks Corporate,"2106213093115:104 Mag/Cavity Overheat Trip:Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket.","208/
Cc
Door and filter ok 
LM 8.3
RM 8.5
H 11
BF ok
RF 10-100 ok

Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket. Damaged studs and tray causing arcing bad SRB board and touch screen

Tested unit all test passed","Touch Screen PC Board, QTS UI",1,P30Z5009,ST27294021,Starbucks,208ccdoor filter LM 83rm 85H 11bf okRF 10100 okoven stop function give ambient overheat contact service operator try everything could fix prior make ticket damage stud tray cause arc bad SRB board touch screenteste unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-12-03 10:45:30,27294 Starbucks Corporate,"2106213093115:104 Mag/Cavity Overheat Trip:Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket.","208/
Cc
Door and filter ok 
LM 8.3
RM 8.5
H 11
BF ok
RF 10-100 ok

Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket. Damaged studs and tray causing arcing bad SRB board and touch screen

Tested unit all test passed",e2s Cavity X4 Stub Kit Replacement C-Pla,1,PSB1148,ST27294021,Starbucks,208ccdoor filter LM 83rm 85H 11bf okRF 10100 okoven stop function give ambient overheat contact service operator try everything could fix prior make ticket damage stud tray cause arc bad SRB board touch screenteste unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-12-03 10:45:30,27294 Starbucks Corporate,"2106213093115:104 Mag/Cavity Overheat Trip:Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket.","208/
Cc
Door and filter ok 
LM 8.3
RM 8.5
H 11
BF ok
RF 10-100 ok

Oven stopped functioning and is giving an ""ambient overheat"" and to contact service operator. We tried everything we could to fix it prior to making this ticket. Damaged studs and tray causing arcing bad SRB board and touch screen

Tested unit all test passed",Packaged Cook Plate Single Sided,1,PDB0819,ST27294021,Starbucks,208ccdoor filter LM 83rm 85H 11bf okRF 10100 okoven stop function give ambient overheat contact service operator try everything could fix prior make ticket damage stud tray cause arc bad SRB board touch screenteste unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-12-15 10:28:35,27294 Starbucks Corporate,2106213093115:Door Issue:Oven closest to window oven door wont close fully causing food to not cook right or to temp,"208/
Cc 183859
Door and filter ok 
LM 8.5
RM 9.6
H 10.4
BF ok
RF 10-100 ok

Oven closest to window oven door wont close fully causing food to not cook right or to temp broken switches and door frame assembly 

Tested unit all test passed","Door Frame Assembly, e2s",1,PSB214,ST27294023,Starbucks,208cc 183859door filter LM 85RM 96H 104BF okRF 10100 okoven close window oven door willnot close fully cause food cook right temp break switch door frame assembly unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-12-15 10:28:35,27294 Starbucks Corporate,2106213093115:Door Issue:Oven closest to window oven door wont close fully causing food to not cook right or to temp,"208/
Cc 183859
Door and filter ok 
LM 8.5
RM 9.6
H 10.4
BF ok
RF 10-100 ok

Oven closest to window oven door wont close fully causing food to not cook right or to temp broken switches and door frame assembly 

Tested unit all test passed","Microswitch Kit, Door, E2S",1,PSR271,ST27294023,Starbucks,208cc 183859door filter LM 85RM 96H 104BF okRF 10100 okoven close window oven door willnot close fully cause food cook right temp break switch door frame assembly unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2024-02-09 18:44:22,27294 Starbucks Corporate,2106213093115:Other:The paint has come off the door and is burning people when touched.,"208/
Cc 197774
Door and filter ok 
LM 8.5
FM 8.4
H 10.1
BF ok
RF 10-100 ok

The paint has come off the door and is burning people when touched. Damaged door frame assembly, door skin and impinger plate

Tested unit all test passed",PTFE Wrapped Impinger V2 E2S,1,PSB3168,ST27294024,Starbucks,208cc 197774door filter LM 85FM 84h 101BF okRF 10100 okthe paint come door burn people touch damaged door frame assembly door skin impinger platetested unit test pass
